size,rep,src,algo,time_sec,co2_kg,nodes,edges
5000,8,1582,classic,1.2208820650012058,,5000,25046
5000,8,1868,classic,1.2439964539989887,,5000,25046
5000,8,4706,classic,1.2485209860005853,,5000,25046
5000,8,2466,classic,1.262345084000117,,5000,25046
5000,8,155,minheap,0.07623703800163639,5.2891849732766875e-08,5000,25046
5000,8,1582,minheap,0.062280541998916306,4.320909042414857e-08,5000,25046
5000,8,1868,minheap,0.06240663199969276,4.329656933923614e-08,5000,25046
5000,8,4706,minheap,0.06311590199948114,4.378864777292294e-08,5000,25046
5000,8,2466,minheap,0.06279549300052167,4.356635392376229e-08,5000,25046
5000,8,155,networkx,0.04472045900001831,5.2355967189287566e-08,5000,25046
5000,8,1582,networkx,0.027834208000058425,3.25865814747176e-08,5000,25046
5000,8,1868,networkx,0.026822341000297456,3.140194972844266e-08,5000,25046
5000,8,4706,networkx,0.026911658000244643,3.150651658717456e-08,5000,25046
5000,8,2466,networkx,0.027100492001409293,3.172759183976073e-08,5000,25046
5000,9,3638,classic,1.2135457890017278,,5000,24779
5000,9,3750,classic,1.2209656659997563,,5000,24779
5000,9,2336,classic,1.2600632720004796,,5000,24779
5000,9,947,classic,1.2755933389998972,,5000,24779
5000,9,764,classic,1.3205821079991438,,5000,24779
5000,9,3638,minheap,0.07451851599944348,5.186999955879598e-08,5000,24779
5000,9,3750,minheap,0.0652560149992496,4.5422663398787205e-08,5000,24779
5000,9,2336,minheap,0.06243440399885003,4.3458628562842375e-08,5000,24779
5000,9,947,minheap,0.061612044999492355,4.288621028046309e-08,5000,24779
5000,9,764,minheap,0.06169030099954398,4.294068182533633e-08,5000,24779
5000,9,3638,networkx,0.04354085699924326,5.137580217055945e-08,5000,24779
5000,9,3750,networkx,0.02776942100172164,3.276638031723228e-08,5000,24779
5000,9,2336,networkx,0.026506652999159996,3.1276383942378034e-08,5000,24779
5000,9,947,networkx,0.02721567500157107,3.211299067547652e-08,5000,24779
5000,9,764,networkx,0.026558601999568054,3.133768088855365e-08,5000,24779
5000,10,2746,classic,1.2131102230014221,,5000,25013
5000,10,4818,classic,1.2197840009994252,,5000,25013
5000,10,2503,classic,1.2730869900005928,,5000,25013
5000,10,3940,classic,1.2968615800000407,,5000,25013
5000,10,1691,classic,1.3769898629998352,,5000,25013
5000,10,2746,minheap,0.0788986309999018,5.407266041957469e-08,5000,25013
5000,10,4818,minheap,0.06190403499931563,4.242552526828541e-08,5000,25013
5000,10,2503,minheap,0.0690216490002058,4.730353544400346e-08,5000,25013
5000,10,3940,minheap,0.06250991399974737,4.284076047617815e-08,5000,25013
5000,10,1691,minheap,0.06199911099974997,4.249068498297734e-08,5000,25013
5000,10,2746,networkx,0.035358792998522404,4.349299950494902e-08,5000,25013
5000,10,4818,networkx,0.027097464000689797,3.3331171355782e-08,5000,25013
5000,10,2503,networkx,0.02702111899998272,3.3237263368648594e-08,5000,25013
5000,10,3940,networkx,0.027193156000066665,3.344887707276447e-08,5000,25013
5000,10,1691,networkx,0.027160146999449353,3.3408274429807525e-08,5000,25013
5000,11,3414,classic,1.221032034000018,,5000,24925
5000,11,13,classic,1.2138891519989556,,5000,24925
5000,11,3584,classic,1.2537817190004716,,5000,24925
5000,11,3797,classic,1.256753794999895,,5000,24925
5000,11,2281,classic,1.2607071500005986,,5000,24925
5000,11,3414,minheap,0.0438171620007779,1.721034136655395e-09,5000,24925
5000,11,13,minheap,0.03891536199989787,1.528503065555395e-09,5000,24925
5000,11,3584,minheap,0.03807506500015734,1.4954981935954796e-09,5000,24925
5000,11,3797,minheap,0.037920225000561913,1.489416445877115e-09,5000,24925
5000,11,2281,minheap,0.03529282400086231,1.386218369947751e-09,5000,24925
5000,11,3414,networkx,0.024564830000599613,1.8037876708266804e-09,5000,24925
5000,11,13,networkx,0.016119898999022553,1.1836790675408084e-09,5000,24925
5000,11,3584,networkx,0.01520182000058412,1.1162648180553559e-09,5000,24925
5000,11,3797,networkx,0.015508372000113013,1.1387748340906383e-09,5000,24925
5000,11,2281,networkx,0.01645108799857553,1.2079981706688374e-09,5000,24925
5000,12,1925,classic,0.6331554739990679,,5000,24965
5000,12,4338,classic,0.6287752940006612,,5000,24965
5000,12,3463,classic,0.6305875649995869,,5000,24965
5000,12,361,classic,0.6417226230005326,,5000,24965
5000,12,4760,classic,0.6479597200013814,,5000,24965
5000,12,1925,minheap,0.037522061000345275,4.147275854083258e-08,5000,24965
5000,12,4338,minheap,0.031731151000713,3.5072123667811285e-08,5000,24965
5000,12,3463,minheap,0.030449973999566282,3.365605154916789e-08,5000,24965
5000,12,361,minheap,0.03251741500025673,3.594117339837184e-08,5000,24965
5000,12,4760,minheap,0.03260765699997137,3.6040916977605734e-08,5000,24965
5000,12,1925,networkx,0.023071034000167856,4.480897307021364e-08,5000,24965
5000,12,4338,networkx,0.015589631999318954,3.027846087986093e-08,5000,24965
5000,12,3463,networkx,0.015005453999037854,2.9143859965024753e-08,5000,24965
5000,12,361,networkx,0.013618971999676432,2.645100993622804e-08,5000,24965
5000,12,4760,networkx,0.014936666000721743,2.901025868975993e-08,5000,24965
5000,13,646,classic,0.6457989020000241,,5000,24995
5000,13,1047,classic,0.6497153520012944,,5000,24995
5000,13,4818,classic,0.641441613999632,,5000,24995
5000,13,585,classic,0.6680435510006646,,5000,24995
5000,13,865,classic,0.6691046350006218,,5000,24995
5000,13,646,minheap,0.035807853999358485,4.0672019417587837e-08,5000,24995
5000,13,1047,minheap,0.030267300999184954,3.437883359273306e-08,5000,24995
5000,13,4818,minheap,0.03098058400064474,3.51890094856008e-08,5000,24995
5000,13,585,minheap,0.031028568000692758,3.524351166776791e-08,5000,24995
5000,13,865,minheap,0.03125359200021194,3.549910309410782e-08,5000,24995
5000,13,646,networkx,0.018734769999355194,4.2254111656094854e-08,5000,24995
5000,13,1047,networkx,0.012250383000719012,2.7629325108347905e-08,5000,24995
5000,13,4818,networkx,0.012414263001119252,2.799893753675513e-08,5000,24995
5000,13,585,networkx,0.012628137001229334,2.848130566197354e-08,5000,24995
5000,13,865,networkx,0.013297933001013007,2.999195324198862e-08,5000,24995
5000,14,4145,classic,0.6385810499996296,,4999,24852
5000,14,1443,classic,0.640817777999473,,4999,24852
5000,14,1253,classic,0.645829249999224,,4999,24852
5000,14,4773,classic,0.6536754600001586,,4999,24852
5000,14,2605,classic,0.653483256999607,,4999,24852
5000,14,4145,minheap,0.03855640000074345,4.199806370549441e-08,4999,24852
5000,14,1443,minheap,0.03339394700014964,3.637479415773116e-08,4999,24852
5000,14,1253,minheap,0.032730033999541774,3.565161822600783e-08,4999,24852
5000,14,4773,minheap,0.031841243000599206,3.4683490989187474e-08,4999,24852
5000,14,2605,minheap,0.031834543000513804,3.4676192926339074e-08,4999,24852
5000,14,4145,networkx,0.017312481999397278,3.902125808176377e-08,4999,24852
5000,14,1443,networkx,0.012406322999595432,2.796308072001397e-08,4999,24852
5000,14,1253,networkx,0.01244934500027739,2.8060049634804058e-08,4999,24852
5000,14,4773,networkx,0.013205376999394502,2.976409875708749e-08,4999,24852
5000,14,2605,networkx,0.013902038999731303,3.1334331593248507e-08,4999,24852
5000,15,858,classic,0.6520708999996714,,4999,25172
5000,15,4041,classic,0.6748751350005477,,4999,25172
5000,15,53,classic,0.6772796700006438,,4999,25172
5000,15,149,classic,0.678047756999149,,4999,25172
5000,15,2707,classic,0.6805151520002255,,4999,25172
5000,15,858,minheap,0.03570318299898645,3.7810634126793205e-08,4999,25172
5000,15,4041,minheap,0.035252866000519134,3.7333736275119687e-08,4999,25172
5000,15,53,minheap,0.03429509699890332,3.6319433060218436e-08,4999,25172
5000,15,149,minheap,0.0350823010012391,3.715310333875664e-08,4999,25172
5000,15,2707,minheap,0.03459341699999641,3.663536199054253e-08,4999,25172
5000,15,858,networkx,0.01854298600119364,3.955458270975499e-08,4999,25172
5000,15,4041,networkx,0.012374006999380072,2.639535419357808e-08,4999,25172
5000,15,53,networkx,0.012980196001080913,2.7688433582408785e-08,4999,25172
5000,15,149,networkx,0.013375817999985884,2.853234637382641e-08,4999,25172
5000,15,2707,networkx,0.016583570000875625,3.5374895455371735e-08,4999,25172
